Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
a561f8a1-46c0-7072-4ba6-e91c121b55b9,1955-10-04,,999-17-9840,S99962719,X25793482X,Mrs.,Jessi630,Bayer639,,Quigley282,M,white,nonhispanic,F,Milan  Lombardy  IT,636 Bergstrom Trail Unit 46,Weymouth,Massachusetts,Norfolk County,02188,42.12349867753181,-70.95676882198777,1338565.43,11477.249999999998
480253b5-6309-439a-c9bf-a182c8e16761,1983-09-13,,999-44-6977,S99979683,X21578186X,Mrs.,Laura391,Montaño969,,Merino448,M,black,nonhispanic,F,Salisbury  Saint Joseph Parish  DM,703 Turcotte Well,Winthrop,Massachusetts,Suffolk County,02128,42.32186613965815,-71.052993924622,118187.31,7110.11
0ce170ad-0d90-1871-6d8e-f239cc35fab3,1989-05-16,,999-57-8840,S99915158,X62986277X,Mrs.,Jennifer579,Ebert178,,Beer512,M,white,nonhispanic,F,Belmont  Massachusetts  US,1048 Olson Mall,Paxton,Massachusetts,Worcester County,,42.28080138588028,-71.96576738228529,798950.89,5191.98
0287a26c-86b7-bc53-f720-481861f64576,1967-11-24,,999-92-2740,S99978534,X35360311X,Mrs.,Alona471,Mraz590,,Beier427,M,asian,nonhispanic,F,Acushnet Center  Massachusetts  US,384 Quigley Grove,Phillipston,Massachusetts,Worcester County,,42.5757908066058,-72.19816688682462,1168078.47,17987.92
c69ec1a9-b5f0-5528-7413-937a7d8f1f87,1962-09-18,,999-77-4808,S99997549,X14258327X,Mrs.,Jone716,Ratke343,,Kirlin939,M,white,nonhispanic,F,Dracut  Massachusetts  US,818 Russel Track Unit 93,Chicopee,Massachusetts,Hampden County,01020,42.218111348420926,-72.52214660109757,1303909.44,8369.819999999998
89402523-75a0-3fdf-2e0b-fe3b3741c4e2,1949-02-14,2020-03-19,999-78-8197,S99974857,X87982349X,Mrs.,Clarita196,Konopelski743,,Ankunding277,M,white,nonhispanic,F,Haverhill  Massachusetts  US,162 Quitzon Rue Unit 20,Marlborough,Massachusetts,Middlesex County,01752,42.38140167737057,-71.5781344919234,1476967.88,10166.599999999999
e3cc8433-c55f-217a-a35c-f08b69560b9a,1968-12-02,2012-06-13,999-40-9148,S99960818,X40674312X,Mr.,Gerardo48,Lang846,,,M,white,nonhispanic,M,Wellesley  Massachusetts  US,310 Howell Ranch,Worcester,Massachusetts,Worcester County,01606,42.179142832776414,-71.81583921885655,947456.3,3660.9999999999995
ea899998-20d5-bc5f-3ada-a2fba4510a30,1956-01-30,,999-17-1652,S99944168,X23238595X,Ms.,Maricarmen445,Urbina137,,,S,white,hispanic,F,Port-au-Prince  Haiti  HT,781 Stanton Parade,Boston,Massachusetts,Suffolk County,02109,42.360006180298306,-71.05723270015315,1321251.3599999999,9919.639999999998
45511fba-2a33-c60a-d184-4aa85bea23ea,1990-02-01,,999-12-9676,S99929744,X9848688X,Mr.,Gilberto712,Dickens475,,,M,native,nonhispanic,M,Watertown  Massachusetts  US,158 Considine Harbor,Foxborough,Massachusetts,Norfolk County,,42.03377556977929,-71.28095355959572,755064.61,7924.129999999999
ba24d937-603b-6f4f-9f16-c6faa7943047,1968-09-12,,999-62-8845,S99965648,X36790237X,Mrs.,Layla49,Rippin620,,Spinka232,M,white,hispanic,F,Lynn  Massachusetts  US,938 Bosco Course,Lawrence,Massachusetts,Essex County,01841,42.73355934082848,-71.17039845413282,166141.39,13240.949999999999
430be8dc-6713-018e-bd73-06a7eac08e9f,1986-02-23,,999-87-9775,S99914095,X54800144X,Mr.,Rubén780,Fierro365,,,M,white,hispanic,M,Ponce  Puerto Rico  PR,532 Bosco Neck Apt 22,Webster,Massachusetts,Worcester County,,42.03924136547746,-71.84029298204193,12443.23,0.0
9ce559be-11e8-b7ef-d618-f3bd29866625,1982-01-25,,999-25-4324,S99914994,X88749688X,Mr.,Gerardo48,Jaramillo133,,,M,black,hispanic,M,Wesley  Saint Andrew Parish  DM,149 Heaney Meadow,Everett,Massachusetts,Middlesex County,,42.42951140397912,-71.04467382164084,850409.25,3134.8999999999996
14036270-58f9-a42d-455f-b9683923248a,1996-08-02,2017-12-03,999-13-9949,S99992455,X50139285X,Ms.,Dakota806,VonRueden376,,,,white,nonhispanic,F,Fall River  Massachusetts  US,130 Kutch Hollow Unit 49,Dalton,Massachusetts,Berkshire County,,42.46751068514053,-73.1628891684279,351735.27,6697.829999999999
3e124a56-a5e8-e72c-5324-544bbdb523bd,1968-12-02,2020-03-20,999-65-9586,S99914232,X45527608X,Mr.,Emilio417,Huels583,,,M,white,nonhispanic,M,Wilmington  Massachusetts  US,649 O'Connell Rest Unit 31,Worcester,Massachusetts,Worcester County,,42.198722006331785,-71.7951589389971,1239591.07,4761.889999999999
4f46ca7b-909a-b3b2-d901-d9a0f8665a97,1998-01-09,,999-28-6315,S99935757,X12521618X,Ms.,John539,Kreiger457,,,,white,nonhispanic,F,Boston  Massachusetts  US,626 Ondricka Trafficway,Bourne,Massachusetts,Barnstable County,,41.691301703051614,-70.62580692832823,53867.37999999999,0.0
683de608-5a67-8e37-7f44-667e30c80148,2007-01-20,,999-28-8343,,,,Rene434,Block661,,,,white,nonhispanic,M,Brockton  Massachusetts  US,950 Kulas Walk,Saugus,Massachusetts,Essex County,,42.50283506632649,-70.99994685544252,291436.51,3019.8399999999997
3ab0d036-58de-a4bb-e2a4-410a100c9522,1996-08-02,,999-22-6347,S99956305,X1726173X,Ms.,Florinda19,Abernathy524,,,,white,nonhispanic,F,Milton  Massachusetts  US,686 Wunsch Ferry Unit 19,Dalton,Massachusetts,Berkshire County,,42.47609714072597,-73.20060330797864,69345.08,354.9599999999999
f54c8fcc-d562-8856-8fc2-b33a3dc5e440,1949-02-14,,999-39-9243,S99949684,X73279509X,Mrs.,Adelia946,Hyatt152,,Simonis280,M,white,nonhispanic,F,Revere  Massachusetts  US,849 Marvin Brook Unit 6,Marlborough,Massachusetts,Middlesex County,,42.39083909957491,-71.49774066636135,1293575.29,12607.579999999998
8caf4ef3-075a-1152-c7ae-ba4b07220984,1968-12-02,,999-86-9647,S99959272,X64325527X,Mr.,Daren950,Hoppe518,,,M,white,nonhispanic,M,Holliston  Massachusetts  US,1020 Bruen Corner,Worcester,Massachusetts,Worcester County,01607,42.28400856797617,-71.76097045235478,1260178.23,3787.87
7d619da7-dcea-1791-d332-0c2fc105c983,1966-07-26,2010-02-09,999-28-9025,S99968490,X78015105X,Mr.,Jasper743,Torphy630,,,M,black,nonhispanic,M,Lee  Massachusetts  US,1059 Farrell Promenade,Watertown,Massachusetts,Middlesex County,,42.403339080010774,-71.20529716298667,8902.0,0.0
26cb87d2-52d4-fd13-f52e-53cba9c9ff45,2016-12-19,,999-65-9509,,,,Mozelle144,Tromp100,,,,asian,nonhispanic,F,Concord  Massachusetts  US,461 Murphy Branch Suite 12,Groton,Massachusetts,Middlesex County,,42.57020856938361,-71.5448883520602,114643.87,1679.08
3b666791-5bb1-27f1-a11d-e02c437f1242,2015-11-30,,999-32-2559,,,,Dorsey40,Rempel203,,,,white,nonhispanic,M,Wellesley  Massachusetts  US,622 Kovacek Loaf,Westport,Massachusetts,Bristol County,,41.60456137936794,-71.03209171128256,21169.09,516.64
6f891326-3365-534a-81ce-1adffa00e97a,1936-09-20,,999-11-7704,S99927606,X38627637X,Mrs.,Ernestine645,Dare640,,Klocko335,M,white,nonhispanic,F,Lynn  Massachusetts  US,486 Gutmann Junction Apt 71,Wellesley,Massachusetts,Norfolk County,02481,42.3395350459627,-71.26134161564855,1473262.18,23136.839999999997
dc0f0dad-392a-6a0c-aa48-63bd497be588,2001-10-11,,999-33-5914,S99916132,,Mr.,Mose244,Littel644,,,,white,hispanic,M,Lawrence  Massachusetts  US,1021 Hane Estate Apt 17,Springfield,Massachusetts,Hampden County,01013,42.11764916377553,-72.49045487359004,60473.89,3269.43
97c3651f-41e1-cc0f-6aa4-223b4b58882b,2003-02-12,,999-44-2753,S99937834,,Mr.,Colin861,Hills818,,,,white,hispanic,M,Boston  Massachusetts  US,951 Littel Neck,Attleboro,Massachusetts,Bristol County,,41.948570793526,-71.33789330244576,372831.43,2754.7999999999997
f1d43a69-6d94-6e84-a94a-9bb6e00ef15e,1986-11-09,,999-30-6874,S99921148,X8947962X,Mrs.,Wenona350,Bergstrom287,,Rohan584,M,black,nonhispanic,F,Hull  Massachusetts  US,335 Reilly Heights Suite 24,Boston,Massachusetts,Suffolk County,02121,42.37475321097398,-71.1089684254629,709318.19,3942.0699999999997
6e64a1fa-64a0-68f3-8060-f2d4a0a89772,1981-03-15,,999-97-9729,S99987162,X61687037X,Mr.,Kevin729,Nikolaus26,,,S,white,nonhispanic,M,Melrose  Massachusetts  US,634 Schuppe Lane Apt 27,Agawam,Massachusetts,Hampden County,01030,42.020054778321295,-72.65290623857402,965273.2,2873.7799999999997
48db105b-c20e-579f-e16c-7baa4b4067ed,1955-03-17,,999-18-3791,S99919775,X62621172X,Mr.,Pasquale620,Auer97,,,M,black,nonhispanic,M,Hull  Massachusetts  US,452 O'Conner Branch Apt 70,Sharon,Massachusetts,Norfolk County,02067,42.09927011476574,-71.15952115073883,1365334.95,5809.37
a7f82803-bb81-d3a2-d132-2c115767f5c8,2019-08-14,,999-70-9586,,,,Ramiro608,Schneider199,,,,white,nonhispanic,M,Revere  Massachusetts  US,183 Rowe Skyway Unit 60,Taunton,Massachusetts,Bristol County,02767,41.90506499484145,-71.05122349101144,40195.0,1174.09
df9cd094-fedf-d599-edd9-e1860e0ed4f2,1987-09-11,,999-57-8373,S99944763,X59445709X,Ms.,Jacquline932,Stiedemann542,,,S,black,nonhispanic,F,New Bedford  Massachusetts  US,606 Ruecker Bypass Suite 94,Springfield,Massachusetts,Hampden County,01106,42.07788889713635,-72.56225348770943,94714.65999999999,12927.09
f0a9ec54-9ef4-f2f3-9a36-0ad26e49efeb,1996-04-04,,999-56-4172,S99944747,X5046220X,Mr.,Joel444,Watsica258,,,,white,nonhispanic,M,Northampton  Massachusetts  US,413 Kirlin Throughway,Boston,Massachusetts,Suffolk County,02163,42.31513591660756,-71.08079992831638,631893.23,2943.8799999999997
a2672d29-1371-1ae5-9f4a-d9d05fe7df8a,2009-08-21,,999-49-1546,,,,Genevieve884,Considine820,,,,white,nonhispanic,F,Foxborough  Massachusetts  US,501 Ankunding Well Apt 83,Revere,Massachusetts,Suffolk County,02151,42.39295701989346,-71.03146673923285,35775.45,2999.7599999999998
726a7ccf-1602-babd-8c6c-4a5bb01b1b9d,1966-07-26,2020-03-04,999-94-9441,S99949833,X41652417X,Mr.,Dominique369,Jast432,,,M,black,nonhispanic,M,Lawrence  Massachusetts  US,267 Dietrich Dale Suite 99,Watertown,Massachusetts,Middlesex County,,42.34075600457297,-71.17497396034565,8202.689999999999,0.0
5eb55b4f-94c8-cb20-b1d3-3eb915633ff8,1977-01-10,,999-28-8364,S99999567,X63299384X,Ms.,Bernadine674,Frami345,,,S,white,nonhispanic,F,Lynn  Massachusetts  US,404 Schmeler Loaf Unit 39,Walpole,Massachusetts,Norfolk County,02081,42.12164330071381,-71.22192746845448,1012551.05,7285.73
ff43a1c3-d25c-173c-dbf9-97598eb1c264,1999-05-31,,999-73-9463,S99986508,X61442434X,Ms.,Rosetta750,Morar593,,,,black,nonhispanic,F,Southampton  Massachusetts  US,187 Jones Mill,Boston,Massachusetts,Suffolk County,,42.33843382315419,-71.17397874828555,6107.7699999999995,0.0
d7429248-7af7-6184-c8be-b75162c24ebd,2006-02-18,,999-46-2425,,,,Romona686,Tremblay80,,,,white,nonhispanic,F,Nice  Provence-Alpes-Cote d'Azur  FR,1074 Block Trailer Apt 26,Cambridge,Massachusetts,Middlesex County,02472,42.33480224774601,-71.10902209791216,384678.7,5271.25
abb6dd6b-1066-6d49-5ba4-6350988add32,2000-03-13,,999-18-4520,S99937536,X46029101X,Ms.,Lucrecia714,Streich926,,,,white,hispanic,F,Boston  Massachusetts  US,696 Greenholt Port Apt 52,Medford,Massachusetts,Middlesex County,02155,42.38568932080098,-71.12430412827892,486833.88,4009.5199999999995
09f1ef73-5611-910b-540e-437dd4e23d23,1938-05-01,1985-09-02,999-99-2472,S99989848,X39313517X,Mrs.,Georgianne697,Cummings51,MD,Doyle959,M,white,nonhispanic,F,Rockland  Massachusetts  US,548 Christiansen Esplanade,Northwest Harwich,Massachusetts,Barnstable County,,41.654919203471515,-70.11183174010064,1027529.09,7486.629999999998
21ec66d4-4035-ec1f-b821-0bf468f08467,1973-06-01,1987-07-17,999-55-5077,,,,Crysta430,Hickle134,,,,white,nonhispanic,F,Grafton  Massachusetts  US,960 West Orchard Apt 11,Littleton,Massachusetts,Middlesex County,,42.516316164512865,-71.518374697613,344574.51,1552.33
caaa9572-4f50-1845-e087-70eff7478096,1985-03-19,,999-10-6817,S99984719,X1035577X,Mr.,Lyndon118,Marvin195,,,M,black,hispanic,M,Marlborough  Massachusetts  US,307 Metz Neck,Quincy,Massachusetts,Norfolk County,02171,42.26463572509242,-71.11807243106806,783820.82,2441.1699999999996
3a99e783-d61a-a5e5-1d3d-84b2913385e5,1918-01-06,1988-12-05,999-94-5760,S99949649,X81329548X,Mr.,Chase54,Kohler843,,,M,white,nonhispanic,M,Plymouth  Massachusetts  US,717 Ullrich Promenade,North Reading,Massachusetts,Middlesex County,,42.606390300922335,-71.09535470906499,1743451.32,6281.929999999999
b785d6ec-9d7c-a797-449a-5436f42d4635,1966-07-26,,999-93-9194,S99957948,X48486369X,Mr.,Mel236,Wilderman619,,,M,black,nonhispanic,M,Oakham  Massachusetts  US,662 Tremblay Stravenue,Watertown,Massachusetts,Middlesex County,,42.41471989014143,-71.22538204474182,8014.66,0.0
f94142c4-3c43-a26c-182e-2714ca574e99,1995-06-02,,999-92-9605,S99939622,X11305842X,Mr.,Dante562,Langosh790,,,,white,nonhispanic,M,Medford  Massachusetts  US,650 Volkman Way Suite 50,Boston,Massachusetts,Suffolk County,02152,42.37936758041267,-71.03422085120934,529561.06,2920.6
633ec942-4e58-3a2c-e2eb-c33cafe42099,1988-08-03,,999-57-2352,S99968472,X65088589X,Mrs.,Lynne528,Doyle959,,Schowalter414,M,asian,nonhispanic,F,Chicopee  Massachusetts  US,140 Kunze Divide Apt 27,Burlington,Massachusetts,Middlesex County,01803,42.49949767813216,-71.23564947059762,646283.22,5997.889999999999
85860772-de1a-4c0e-6e59-05cc8cea46bc,1973-06-01,,999-81-1256,S99919880,X53139461X,Mrs.,Johnetta529,Miller503,,Gulgowski816,M,white,nonhispanic,F,Boston  Massachusetts  US,575 Walter Row,Littleton,Massachusetts,Middlesex County,,42.55376621289946,-71.4976187033523,1135429.93,7383.689999999999
82047d9a-2051-4231-ddca-ca314d559f17,1941-01-28,,999-40-6723,S99999455,X74213687X,Mr.,Morris740,Effertz744,,,M,black,nonhispanic,M,Beverly  Massachusetts  US,616 Dare Trafficway Suite 32,Natick,Massachusetts,Middlesex County,,42.26446688159434,-71.36429331185788,1619418.85,11505.089999999998
0c839342-033b-cd9b-3af5-bbc13f083c18,1938-05-01,,999-53-1534,S99945476,X21658564X,Mrs.,Ivelisse712,Von197,JD,Schultz619,M,white,nonhispanic,F,Boston  Massachusetts  US,487 Auer Branch Unit 20,Northwest Harwich,Massachusetts,Barnstable County,,41.70089137636769,-70.08122121496653,1398370.61,10951.949999999999
987035ae-b162-bbe8-64f2-7e1c64959e1a,2001-12-31,,999-91-6389,S99951833,,Ms.,Elke785,Kozey370,,,,white,nonhispanic,F,Douglas  Massachusetts  US,372 Berge Crossroad Suite 94,Attleboro,Massachusetts,Bristol County,,41.923428152421565,-71.24782183796292,418633.64,3163.97
aef8ac35-5c5a-cf33-ad86-68f4171f5567,2018-06-02,,999-43-6812,,,,Molly175,Kuhn96,,,,white,nonhispanic,F,Lowell  Massachusetts  US,673 Morissette Fort Unit 53,Brookline,Massachusetts,Norfolk County,02467,42.34969942781686,-71.1434752941007,75046.12,1291.6
8839eaa3-25c5-9be1-6eb9-69564f968e65,1944-03-30,,999-35-1276,S99989333,X40871714X,Mrs.,Sarina640,Boyle917,,Schinner682,M,white,nonhispanic,F,West Tisbury  Massachusetts  US,850 Zemlak Ferry,Woburn,Massachusetts,Middlesex County,01890,42.503988817408036,-71.16786647063189,1748956.02,12057.66
45d4949d-b707-ae9c-0220-6760615589a6,1966-09-12,,999-74-8754,S99967060,X65085140X,Mr.,Casey401,Cronin387,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,127 Heidenreich Drive Apt 30,Ashland,Massachusetts,Middlesex County,,42.29950215427148,-71.4737871117794,1380359.43,5744.4
6204595b-165b-9c11-cfc3-87ff9f1b2ce0,1965-10-23,,999-87-7794,S99962942,X34070227X,Mr.,Fritz267,Eichmann909,,,M,white,nonhispanic,M,Pittsfield  Massachusetts  US,776 Padberg Way,Reading,Massachusetts,Middlesex County,,42.4783257204203,-71.19430925235066,1269336.95,3541.2
0a6b583f-277b-3a23-3a34-a919825a0407,1981-12-02,2010-11-17,999-13-3784,S99972651,X54451482X,Mr.,Sonny285,Mayer370,,,M,white,nonhispanic,M,Woburn  Massachusetts  US,365 Kutch Port,Sherborn,Massachusetts,Middlesex County,,42.254992830087325,-71.38549716655116,598534.96,2415.56
8b990bcf-a6d2-4821-7080-41fa0f5b25b2,1962-08-12,,999-65-4764,S99967381,X37149071X,Mrs.,Deeanna316,Smith67,,Cummerata161,M,white,nonhispanic,F,Framingham  Massachusetts  US,203 Marks Burg,Fitchburg,Massachusetts,Worcester County,01420,42.560185610123575,-71.84943818932399,1387462.4,8560.689999999999
dc013be7-49af-3e2d-1197-5252f65a343f,1970-02-03,,999-89-3040,S99938737,X25406043X,Mr.,Maurice742,Nader710,,,M,white,hispanic,M,Waltham  Massachusetts  US,131 Lynch Spur,Springfield,Massachusetts,Hampden County,01013,42.20100252440024,-72.5514945621712,10029.169999999998,0.0
a522998b-ec2f-c970-e625-89db65014d0f,1969-12-15,,999-53-4354,S99961493,X26337772X,Mr.,Sheldon401,Durgan499,,,M,asian,nonhispanic,M,Kingston  Massachusetts  US,788 Daniel Run,Weymouth,Massachusetts,Norfolk County,02189,42.163955074326296,-70.96311673477013,1055674.69,4444.5599999999995
8cd2ef76-4230-9d90-21f3-db648f5a9c6b,1998-09-02,,999-28-2904,S99963393,X9740951X,Ms.,Donetta1,O'Conner199,,,,white,nonhispanic,F,Concord  Massachusetts  US,120 Kiehn Avenue,Fitchburg,Massachusetts,Worcester County,01420,42.6093269117424,-71.84858358078495,478879.46,5074.919999999999
981061b3-c646-dcc6-a5f8-89960ca75632,1951-02-01,,999-81-8720,S99915124,X68449135X,Mr.,Efrain317,Jacobi462,,,M,white,nonhispanic,M,Medford  Massachusetts  US,142 Will Ferry Apt 54,Attleboro,Massachusetts,Bristol County,02861,41.91402431363226,-71.25960756627596,1546181.6300000001,12175.65
4db3a597-e108-e0d4-b7ae-1ac8ae10cdd5,1970-08-12,,999-37-7890,S99972150,X21128923X,Mr.,Ellsworth48,Herzog843,,,M,white,nonhispanic,M,Chicopee  Massachusetts  US,873 Swift Meadow Suite 61,Westborough,Massachusetts,Worcester County,01581,42.23475048834374,-71.59808059838363,1353667.39,5126.28
2ea887fe-6832-f24b-48be-da0cb37176e2,2013-05-01,,999-27-5007,,,,Martin117,Runolfsdottir785,,,,white,nonhispanic,M,Goshen  Massachusetts  US,340 Blanda Esplanade Suite 23,Medway,Massachusetts,Norfolk County,,42.19256039314095,-71.46376955435412,180944.52,2096.52
c931bd71-2c9e-62bb-1132-83dbd5d3915d,1968-06-10,,999-33-9727,S99980104,X65069174X,Mrs.,Nancy265,Nikolaus26,,Bradtke547,M,white,nonhispanic,F,Mattapoisett  Massachusetts  US,263 Runolfsdottir Hollow Apt 25,Lynn,Massachusetts,Essex County,01901,42.42130665372628,-70.97644570638208,1122839.09,8647.97
8ce8e105-c71d-fc55-1dfb-3af12b3ccd41,1967-12-16,1971-11-03,999-96-1507,,,,Virginia437,Gaona896,,,,white,hispanic,F,Port-au-Prince  Haiti  HT,509 Cummings Row,Fitchburg,Massachusetts,Worcester County,01420,42.5618380091306,-71.86657287611025,107480.75,889.9199999999998
8a3f806b-15a7-753f-c7be-cb1422e444f3,1981-12-02,,999-80-1338,S99994516,X61318947X,Mr.,Thanh759,Rath779,JD,,S,white,nonhispanic,M,Acushnet  Massachusetts  US,307 Bartoletti Mews,Sherborn,Massachusetts,Middlesex County,,42.25364947943107,-71.38740828194688,1062088.34,4310.5199999999995
6b40580c-8f9d-5542-2ac6-ac029f57ee5a,1967-03-03,,999-69-9162,S99937026,X21491395X,Mrs.,Raven88,Marquardt819,,Mohr916,M,white,nonhispanic,F,Lyon  Auvergne-Rhone-Alpes  FR,694 Mraz Passage,Northampton,Massachusetts,Hampshire County,01062,42.33503462008426,-72.7412283206115,175885.89,16333.759999999998
fa186f26-36ca-cc30-7617-af235e3ebecf,1963-07-28,1987-12-03,999-26-9292,S99940873,X80434003X,Mr.,Pablo44,Nájera755,,,,white,hispanic,M,Caguas  Puerto Rico  PR,984 Gerlach Village,Boston,Massachusetts,Suffolk County,,42.35233572620834,-71.1187918638825,589153.45,2318.83
6255c483-1a50-4481-297c-0daace466fca,2019-07-07,,999-74-3739,,,,Jamie386,Yost751,,,,white,nonhispanic,M,Worcester  Massachusetts  US,733 Carroll Trace,Marshfield,Massachusetts,Plymouth County,,42.06730628635784,-70.75752936510439,46432.47,1033.28
5ee4f760-19a6-a49c-af4d-3bd6420ae79c,1955-11-26,,999-98-1371,S99948857,X85391849X,Mrs.,Gertrude228,Russel238,,Rosenbaum794,M,white,nonhispanic,F,Easton  Massachusetts  US,1054 Mante Row,Walpole,Massachusetts,Norfolk County,02081,42.15406822131189,-71.24892375624594,1576447.51,8364.32
bcd6d2b7-fa02-a68b-a65c-6bb110def916,1941-08-26,2017-01-03,999-34-9809,S99913601,X34523451X,Mr.,Franklyn361,Barton704,,,S,white,nonhispanic,M,Agawam  Massachusetts  US,573 Pollich Skyway Unit 78,Somerville,Massachusetts,Middlesex County,02138,42.35722243576683,-71.13875048467942,1365261.12,7905.959999999999
a80d5006-1569-a16b-24ea-8e229f1d0f9e,1967-12-16,,999-82-2712,S99969104,X76830781X,Mrs.,Lilia791,Espinosa298,PhD,Pagan507,M,white,hispanic,F,Wesley  Saint Andrew Parish  DM,923 Schoen Key Unit 51,Fitchburg,Massachusetts,Worcester County,01420,42.63157571427228,-71.84005005087582,1173617.25,8592.349999999999
901dd0f9-6d99-cfae-a893-5e8ce34d39cd,1970-02-05,,999-88-8026,S99915772,X9376709X,Mr.,Sheldon401,Stamm704,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,818 McDermott Forge Suite 34,Leominster,Massachusetts,Worcester County,01453,42.54612154176804,-71.86309357754592,1235560.86,7650.829999999998
baa56be0-78d9-9274-5d7d-55959491fb5a,1963-07-28,,999-42-9274,S99960702,X18797998X,Mr.,Carlos172,Malave728,,,M,white,hispanic,M,Ponce  Puerto Rico  PR,1006 Gleichner Course Unit 41,Boston,Massachusetts,Suffolk County,02151,42.28627832846202,-71.17514551693829,1388310.91,4171.089999999999
85ebcb5a-9e20-c09d-cc8e-3a6cc8095de1,1946-10-05,1997-08-16,999-66-4679,S99923477,X1502595X,Mr.,Santo387,Grady603,,,M,black,nonhispanic,M,Harvard  Massachusetts  US,743 Wiza Loaf Unit 25,Chelsea,Massachusetts,Suffolk County,02150,42.44235524213664,-71.04806945985125,1288752.68,3737.04
2ffef812-ea5b-7421-938a-55bad41068c7,1985-10-31,,999-34-5660,S99929534,X46772006X,Mrs.,Georgiann138,Prosacco716,,Walker122,M,white,nonhispanic,F,Rockland  Massachusetts  US,827 O'Conner Ramp Suite 48,Charlton,Massachusetts,Worcester County,,42.093263960910576,-71.95332627399117,696717.27,10501.299999999997
a882b0de-ecf0-a8d0-74e6-cc2351192dfc,2020-04-18,,999-83-4866,,,,Judith460,Roob72,,,,white,nonhispanic,F,Reading  Massachusetts  US,864 Feil Forge,Taunton,Massachusetts,Bristol County,02780,41.90667082333461,-71.15950835951206,26400.0,645.8
2ac83e29-3596-73ac-d934-10ebcf729e7f,1987-01-20,,999-81-5454,S99956401,X66755147X,Mrs.,Herma433,Reilly981,,Hartmann983,M,white,nonhispanic,F,Pembroke  Massachusetts  US,921 Schneider Key Suite 90,Rehoboth,Massachusetts,Bristol County,,41.85367535840271,-71.20796741931684,775925.84,3632.9199999999996
ae460203-0611-44e4-ffe8-c75d4ca5fef5,2017-04-15,,999-48-9292,,,,Reyes140,Schuppe920,,,,asian,nonhispanic,M,Delhi  Delhi  IN,349 Pacocha Grove,Brookline,Massachusetts,Norfolk County,02446,42.27889866544406,-71.13541701900516,86651.67,1557.3899999999999
7a3b95e8-b9c3-cfe1-6871-6b45b1f6ad9b,1999-09-19,,999-26-5511,S99976044,X39576056X,Ms.,Elin732,Weissnat378,,,,white,nonhispanic,F,Hingham  Massachusetts  US,238 Wisoky Haven Unit 72,Franklin,Massachusetts,Norfolk County,,42.08138686052326,-71.38028012589896,463868.89,3892.0499999999997
70e57fce-ad57-9fa9-0363-157af76f9bf5,2015-11-14,,999-75-9326,,,,Arnoldo445,Wolf938,,,,white,nonhispanic,M,Seekonk  Massachusetts  US,762 Kuphal Drive,North Attleborough,Massachusetts,Bristol County,,41.990870534220186,-71.3832424744713,117389.82,1867.9799999999998
67c86ccf-625c-c3b0-d1dd-fea0a47fb85f,2015-06-13,,999-38-5870,,,,Lucas404,Weissnat378,,,,white,nonhispanic,M,Quincy  Massachusetts  US,306 Bayer Camp Unit 89,Danvers,Massachusetts,Essex County,01937,42.61370332423193,-71.01628440474991,133070.0,1815.73
fcbfd62e-4e8e-8fdb-aa1a-a97cbbf54298,1918-01-06,2005-06-14,999-34-2733,S99978948,X43590595X,Mr.,Scot349,Pfannerstill264,,,M,white,nonhispanic,M,Milford  Massachusetts  US,398 Bayer Drive,North Reading,Massachusetts,Middlesex County,,42.53706888273138,-71.09885493811828,1542431.29,189830.40999999995
59b930ec-ecac-511a-9567-e29e44454da6,1946-10-05,2009-03-21,999-28-3785,S99988859,X13613486X,Mr.,Roland928,Durgan499,,,M,black,nonhispanic,M,Boston  Massachusetts  US,520 Wiegand Ranch,Chelsea,Massachusetts,Suffolk County,02149,42.376258618598534,-71.0699749007912,1437875.61,3657.7799999999997
1c70ae56-c822-a933-4c98-2d74cefcdcc7,1997-08-21,,999-94-6288,S99923237,X49485784X,Ms.,Ciera654,Grady603,,,,white,nonhispanic,F,Belmont  Massachusetts  US,894 Weber Mill Suite 79,Boxford,Massachusetts,Essex County,01921,42.66651485831009,-71.02721065554275,492575.17,6066.839999999998
c9a1a38a-f0cc-196e-4801-6c009a28ee37,1941-08-26,2003-04-01,999-86-7195,S99978726,X64912869X,Mr.,Marcelino726,Lockman863,,,M,white,nonhispanic,M,Barnstable  Massachusetts  US,810 White Corner Unit 18,Somerville,Massachusetts,Middlesex County,02138,42.418918681432174,-71.15929518640803,1342570.34,57662.3
7acbf00e-2ebc-9e81-626a-bc0b9b9b3444,1973-03-21,,999-10-3317,S99952187,X75037120X,Mrs.,Ivelisse712,Mohr916,,Parker433,M,white,nonhispanic,F,Stoneham  Massachusetts  US,1011 Graham Junction,Lexington,Massachusetts,Middlesex County,02421,42.40889686128124,-71.19263219014229,982467.37,7694.009999999998
